Room,Presence,Exposure
10088,0,0.0
10088,0,0.0
10088,0,0.046194102927528166
10088,0,0.0460657859749517
10088,0,0.04593782545835462
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.045303334857661304
10088,0,0.0
10088,0,0.04505199922677659
10088,0,0.04492685478448
10088,0,0.04480205796563422
10088,0,0.04467760780461857
10088,0,0.04455350333849462
10088,0,0.044429743606998806
10088,0,0.04430632765253492
10088,0,0.044183254520166776
10088,0,0.04406052325761075
10088,0,0.043938132915228495
10088,0,0.043816082546019534
10088,0,0.043694371205613924
10088,0,0.043572997952265
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.04273277305721412
10088,0,0.042614070909832956
10088,0,0.04249569849063898
10088,0,0.04237765488372054
10088,0,0.0422599391757102
10088,0,0.04214255045577767
10088,0,0.042025487815622736
10088,0,0.04190875034946823
10088,0,0.04179233715405303
10088,0,0.04167624732862511
10088,0,0.041560479974934485
10088,0,0.04144503419722633
10088,0,0.04132990910223404
10088,0,0.04121510379917227
10088,0,0.04110061739973012
10088,0,0.04098644901806422
10088,0,0.040872597770791816
10088,0,0.04075906277698405
10088,0,0.040645843158159105
10088,0,0.04053293803827533
10088,0,0.04042034654372457
10088,0,0.04030806780332533
10088,0,0.0401961009483161
10088,0,0.04008444511234856
10088,0,0.03997309943148092
10088,0,0.039862063044171246
10088,0,0.039751335091270774
10088,0,0.039640914716017245
10088,0,0.039530801064028315
10088,0,0.03942099328329491
10088,0,0.03931149052417464
10088,0,0.039202291939385264
10088,0,0.039093396683998076
10088,0,0.038984803915431424
10088,0,0.03887651279344412
10088,0,0.03876852248012899
10088,0,0.03866083213990642
10088,0,0.038553440939517784
10088,0,0.03844634804801913
10088,0,0.038339552636774625
10088,0,0.03823305387945026
10088,0,0.038126850952007345
10088,0,0.03802094303269621
10088,0,0.03791532930204983
10088,0,0.03781000894287748
10088,0,0.03770498114025837
10088,0,0.03760024508153543
10088,0,0.037495799956308945
10088,0,0.03739164495643031
10088,0,0.037287779275995775
10088,0,0.037184202111340235
10088,0,0.03708091266103096
10088,0,0.036977910125861435
10088,0,0.03687519370884514
10088,0,0.03677276261520947
10088,0,0.03667061605238944
10088,0,0.03656875323002169
10088,0,0.03646717335993831
10088,0,0.036365875656160694
10088,0,0.036264859334893595
10088,0,0.03616412361451887
10088,0,0.03606366771558966
10088,0,0.035963490860824135
10088,0,0.03586359227509963
10088,0,0.03576397118544657
10088,0,0.03566462682104256
10088,0,0.03556555841320632
10088,0,0.03546676519539186
10088,0,0.035368246403182445
10088,0,0.03527000127428472
10088,0,0.10551608714556845
10088,0,0.03507432896783247
10088,0,0.06995380055251034
10088,0,0.03487974221993223
10088,0,0.034782854047099084
10088,0,0.034686235008079366
10088,0,0.03458988435527915
10088,0,0.034493801343181155
10088,0,0.03439798522833898
10088,0,0.034302435269371365
10088,0,0.03420715072695645
10088,0,0.06822426172765203
10088,0,0.06803474988951966
10088,0,0.13569152894631978
10088,0,0.13531460803257997
10088,0,0.13493873412137836
10088,0,0.03364097607609364
10088,0,0.10064258676098013
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10088,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,1,0.0008745463290917835
10122,1,0.003493326725649957
10122,1,0.0052327156984844974
10122,1,0.009057454945868402
10122,1,0.007827310941532046
10122,1,0.010421946448337903
10122,1,0.013356298180803696
10122,1,0.018014690054075723
10122,1,0.020238469704008593
10122,1,0.022456072188247203
10122,1,0.024667514665585154
10122,1,0.028939953804625995
10122,1,0.03130829476551459
10122,1,0.03367005700151183
10122,1,0.03602525878685351
10122,1,0.038373918345013684
10122,1,0.03780776428821381
10122,1,0.0399765631763852
10122,1,0.042139337623200525
10122,1,0.044296104363219166
10122,1,0.04644688008451553
10122,1,0.048591681428808264
10122,1,0.05073052499158912
10122,1,0.0528634273222511
10122,1,0.05499040492421682
10122,1,0.05711147425506598
10122,1,0.05922665172666279
10122,1,0.06605410399030466
10122,1,0.06831935008956637
10122,1,0.07057830383855238
10122,1,0.07283098271601338
10122,1,0.07507740415214816
10122,1,0.07731758552873803
10122,1,0.07955154417928186
10122,1,0.08177929738912977
10122,1,0.08400086239561694
10122,1,0.08621625638819722
10122,1,0.08842549650857591
10122,1,0.09062859985084241
10122,1,0.09282558346160265
10122,1,0.09501646434011074
10122,1,0.09720125943840072
10122,1,0.09228141525703078
10122,1,0.10155265986714858
10122,1,0.11112782021437757
10122,1,0.10587991942469063
10122,1,0.11575129099163234
10122,1,0.1101831720407059
10122,1,0.10430256329571289
10122,1,0.1062866544088635
10122,1,0.10826523415781086
10122,1,0.11023831785190001
10122,1,0.11220592075795005
10122,1,0.12295021641578543
10122,1,0.11612474506128752
10122,1,0.1180759967806448
10122,1,0.12002182835633722
10122,1,0.12196225484431937
10122,1,0.1238972912587238
10122,1,0.13550594892366766
10122,1,0.13757827323144772
10122,1,0.1396448410828175
10122,1,0.14170566846793328
10122,1,0.1334921448087824
10122,1,0.1353951537510633
10122,1,0.1478538670618083
10122,1,0.14989189159698252
10122,1,0.15192425495289233
10122,1,0.15395097285503584
10122,1,0.15597206098522873
10122,1,0.15798753498172682
10122,1,0.1599974104393456
10122,1,0.15043015270175494
10122,1,0.15228611162211098
10122,1,0.15413691510102148
10122,1,0.15598257745915725
10122,1,0.16996335243721017
10122,1,0.17193996173523043
10122,1,0.17391108045186726
10122,1,0.17587672383873582
10122,1,0.17783690710508512
10122,1,0.17979164541791684
10122,1,0.16875945719480898
10122,1,0.18368484764049764
10122,1,0.17236453155448828
10122,1,0.1875564510019823
10122,1,0.17594960554021227
10122,1,0.1777346770915725
10122,1,0.17951479011084567
10122,1,0.18128995837173192
10122,1,0.18306019560967132
10122,1,0.18482551552194978
10122,1,0.18658593176780525
10122,1,0.18834145796853333
10122,1,0.20471457753125366
10122,1,0.1918378945307103
10122,1,0.2084695113264462
10122,1,0.19531493342399672
10122,1,0.19704621239790202
10122,1,0.19877268226354652
10122,1,0.20049435637956414
10122,1,0.21776595945728824
10122,1,0.21960978373580822
10122,1,0.2056307372602055
10122,1,0.2073333612234547
10122,1,0.24118991039503251
10122,1,0.24314357740898837
10122,1,0.2450918175701277
10122,1,0.2470346459530415
10122,1,0.2655702160964772
10122,1,0.26763106930485847
10122,1,0.23597542318087
10122,1,0.2377686656157134
10122,1,0.2224457177628876
10122,1,0.22410163344696263
10122,1,0.2257529493652485
10122,1,0.22739967829487262
10122,1,0.22904183297747002
10122,1,0.23067942611928224
10122,1,0.2323124703912563
10122,1,0.23394097842914144
10122,1,0.23556496283358794
10122,1,0.23718443617024446
10122,1,0.23879941096985466
10122,1,0.24040989972835486
10122,1,0.24201591490697033
10122,1,0.24361746893231181
10122,1,0.24521457419647177
10122,1,0.24680724305712023
10122,1,0.2483954878376002
10122,1,0.2884376778773345
10122,1,0.2515587542803646
10122,1,0.25313380041855776
10122,1,0.2547044714285894
10122,1,0.256270779463593
10122,1,0.2578327366429439
10122,1,0.25939035505235214
10122,1,0.2609436467439565
10122,1,0.26249262373641763
10122,1,0.2640372980150105
10122,1,0.2655776815317186
10122,1,0.2671137862053247
10122,1,0.2686456239215041
10122,1,0.27017320653291643
10122,1,0.2925962801561658
10122,1,0.2732156536875486
10122,1,0.31699677896749945
10122,1,0.2974905465900963
10122,1,0.27774770556198375
10122,1,0.2792500046132837
10122,1,0.3023441406587141
10122,1,0.3039530255450079
10122,1,0.2837319097847166
10122,1,0.28521758604650876
10122,1,0.286699135429796
10122,1,0.2881765693981297
10122,1,0.3119306608742347
10122,1,0.3135129165377078
10122,1,0.31509077704655997
10122,1,0.31666425460955444
10122,1,0.31823336140154024
10122,1,0.2969553874518665
10122,1,0.29840433183125004
10122,1,0.2998492513651351
10122,1,0.3244663231746984
10122,1,0.3260137575540034
10122,1,0.327556893504477
10122,1,0.32909574296619926
10122,1,0.3070138665713632
10122,1,0.3321606300179682
10122,1,0.3336866913227087
10122,1,0.33520851356826903
10122,1,0.3126742436348275
10122,1,0.31407952452481397
10122,1,0.3154809018567726
10122,1,0.31687838647392
10122,1,0.3182719891893533
10122,1,0.3196617207861328
10122,1,0.3210475920173655
10122,1,0.32242961360628913
10122,1,0.3238077962463549
10122,1,0.3251821506013093
10122,1,0.32655268730527753
10122,1,0.3279194169628458
10122,1,0.3292823501491435
10122,1,0.3306414974099232
10122,1,0.33199686926164534
10122,1,0.33334847619155716
10122,1,0.334696328657775
10122,1,0.33604043708936404
10122,1,0.33738081188642116
10122,1,0.33871746342015313
10122,1,0.34005040203295794
10122,1,0.34137963803850524
10122,1,0.3427051817218145
10122,1,0.34402704333933704
10122,1,0.34534523311903303
10122,1,0.34665976126045217
10122,1,0.3747376100836436
10122,1,0.34927787328507603
10122,1,0.3505814774260339
10122,1,0.35188146044437785
10122,1,0.3531778323987821
10122,1,0.3817375728061322
10122,1,0.3831259203809053
10122,1,0.3570453820464493
10122,1,0.3583274097741811
10122,1,0.38726786679945585
10122,1,0.36088079155743624
10122,1,0.36215216536985984
10122,1,0.3634200075883601
10122,1,0.36468432802291983
10122,1,0.36594513645627263
10122,1,0.367202442643977
10122,1,0.3684562563144937
10122,1,0.36970658716925864
10122,1,0.37095344488276055
10122,1,0.3721968391026137
10122,1,0.37343677944963405
10122,1,0.37467327551791246
10122,1,0.3759063368748902
10122,1,0.40614643252769606
10122,1,0.4074669777143538
10122,1,0.4087838547199376
10122,1,0.4393897218576848
10122,1,0.4114066449171467
10122,1,0.44219204828863135
10122,1,0.41401488429528305
10122,1,0.41531357267147556
10122,1,0.4166086535799562
10122,1,0.4477501468301453
10122,1,0.44913003540955915
10122,1,0.4204723515674652
10122,1,0.4217531025345682
10122,1,0.3928138461558032
10122,1,0.39399651703878696
10122,1,0.3951759027248733
10122,0,0.3940781918839709
10122,0,0.4232130325659909
10122,0,0.3014553148634737
10122,0,0.3607415267866234
10122,0,0.47965262265332526
10122,0,0.44842523836599946
10122,0,0.38755566434335537
10122,0,0.4459374471130276
10122,0,0.20752607492500705
10122,0,0.3843349966964318
10122,0,0.17689264591540896
10122,0,0.23520170327271037
10122,0,0.175911273906048
10122,0,0.20465973672495308
10122,0,0.2040912374562727
10122,0,0.1453745123944482
10122,0,0.20295897202624907
10122,0,0.23130879669023305
10122,0,0.20183298822310955
10122,0,0.14376595788114355
10122,0,0.17203992959776843
10122,0,0.14296836742036775
10122,0,0.14257123306642228
10122,0,0.14217520186346
10122,0,0.14178027074717262
10122,0,0.1413864366617638
10122,0,0.16919243587191068
10122,0,0.1687224568833776
10122,0,0.16825378339203487
10122,0,0.16778641177150141
10122,0,0.16732033840546953
10122,0,0.1390462997397304
10122,0,0.13866006001823117
10122,0,0.13827489318484718
10122,0,0.13789079625933373
10122,0,0.13750776626972447
10122,0,0.13712580025230856
10122,0,0.1367448952516077
10122,0,0.13636504832035323
10122,0,0.1359862565194634
10122,0,0.16273022030162454
10122,0,0.13523182659324814
10122,0,0.16182741915658697
10122,0,0.13448158212318223
10122,0,0.16092962660740803
10122,0,0.16048259986683192
10122,0,0.16003681486720184
10122,0,0.15959226815923738
10122,0,0.1591489563032395
10122,0,0.15870687586906382
10122,0,0.15826602343609417
10122,0,0.15782639559321618
10122,0,0.18361932042858892
10122,0,0.15695080008062723
10122,0,0.13042902136329904
10122,0,0.15608006223141452
10122,0,0.15564650650299391
10122,0,0.15521415509604114
10122,0,0.15478300466521883
10122,0,0.1543530518744821
10122,0,0.153924293397053
10122,0,0.1534967259153945
10122,0,0.15307034612118509
10122,0,0.1526451507152929
10122,0,0.1522211364077504
10122,0,0.15179829991772884
10122,0,0.15137663797351295
10122,0,0.176115505197888
10122,0,0.1756262954612272
10122,0,0.12509888902892968
10122,0,0.17465194896094466
10122,0,0.17416680465827533
10122,0,0.173683007978669
10122,0,0.1484576187246242
10122,0,0.12337103037532433
10122,0,0.12302833306872618
10122,0,0.12268658769909084
10122,0,0.12234579162214894
10122,0,0.14640713064117156
10122,0,0.17033385152836303
10122,0,0.12132907281484585
10122,0,0.14519045713509887
10122,0,0.1689183420280109
10122,0,0.12032080315090457
10122,0,0.11998657869770764
10122,0,0.11965328264576953
10122,0,0.11932091241619795
10122,0,0.16658525161216967
10122,0,0.11865893914438277
10122,0,0.11832933098009284
10122,0,0.118000638394037
10122,0,0.16474200238011943
10122,0,0.11734598979060094
10122,0,0.16382804019098898
10122,0,0.11669497307254971
10122,0,0.11637082036957042
10122,0,0.16246659532707244
10122,0,0.11572521373495837
10122,0,0.11540375480791679
10122,0,0.11508318882233928
10122,0,0.11476351329783277
10122,0,0.16022261606525207
10122,0,0.1597775532428486
10122,0,0.1593337267060629
10122,0,0.15889113302076824
10122,0,0.11317840625884093
10122,0,0.11286402179701079
10122,0,0.15757071487549343
10122,0,0.11223787031805978
10122,0,0.15669653783849125
10122,0,0.1562612696778288
10122,0,0.11130515042527883
10122,0,0.17759355112300051
10122,0,0.15496270624031258
10122,0,0.17660829060403874
10122,0,0.15410299801664912
10122,0,0.10976781009519251
10122,0,0.10946289951159478
10122,0,0.15282237026257645
10122,0,0.10885561691322412
10122,0,0.1519745362794068
10122,0,0.1515523847897418
10122,0,0.17272160679211832
10122,0,0.15071159648215054
10122,0,0.10735210939899216
10122,0,0.10705390909510604
10122,0,0.10675653712539745
10122,0,0.34067197180460146
10122,0,0.33972566077181116
10122,0,0.35995585202957686
10122,0,0.3378409173297203
10122,0,0.336902470337138
10122,0,0.3569645445256167
10122,0,0.31409380265856973
10122,0,0.3132213198734069
10122,0,0.35399809540507476
10122,0,0.3530147673622827
10122,0,0.35203417078627625
10122,0,0.3510562980896477
10122,0,0.3706741500417165
10122,0,0.3491086940902152
10122,0,0.34813894771774245
10122,0,0.3471718950851932
10122,0,0.36657267745760114
10122,0,0.36555442002021876
10122,0,0.36453899107571813
10122,0,0.3635263827671745
10122,0,0.362516587259488
10122,0,0.36150959673932265
10122,0,0.36050540341504694
10122,0,0.3595039995166718
10122,0,0.2987544810798268
10122,0,0.31778624802268984
10122,0,0.31690350844484905
10122,0,0.31602322092139107
10122,0,0.3151453786410539
10122,0,0.3142699748114955
10122,0,0.2938096899930386
10122,0,0.27346064850092816
10122,0,0.292179680987599
10122,0,0.3302171468643177
10122,0,0.32929987701191693
10122,0,0.32838515513132815
10122,0,0.2889467418925168
10122,0,0.3265633269944499
10122,0,0.3256562066416877
10122,0,0.32475160606768305
10122,0,0.2857495749468092
10122,0,0.2849558261275125
10122,0,0.2841642821660474
10122,0,0.28337493693780835
10122,0,0.28258778433520326
10122,0,0.2818028182676054
10122,0,0.2810200326613065
10122,0,0.3176046776540656
10122,0,0.2608302467139434
10122,0,0.2972636780009703
10122,0,0.2964379455620787
10122,0,0.2956145068244063
10122,0,0.27636877070302573
10122,0,0.275601079673295
10122,0,0.27483552111864695
10122,0,0.255800616507837
10122,0,0.29153149627401115
10122,0,0.25438147574187153
10122,0,0.2536748605314775
10122,0,0.2529702081411122
10122,0,0.252267513118498
10122,0,0.2515667700265022
10122,0,0.2508679734430953
10122,0,0.28590984909863876
10122,0,0.24947619818919411
10122,0,0.2487832087497797
10122,0,0.24809214428103035
10122,0,0.2827462850694918
10122,0,0.2467157688818169
10122,0,0.2811776540589596
10122,0,0.2453470293924186
10122,0,0.2446655098663285
10122,0,0.24398588345003322
10122,0,0.24330814488489422
10122,0,0.2426322889268806
10122,0,0.2419583103465281
10122,0,0.24128620392889888
10122,0,0.2406159644735408
10122,0,0.23994758679444766
10122,0,0.23928106572001856
10122,0,0.23861639609301857
10122,0,0.23795357277053789
10122,0,0.2372925906239532
10122,0,0.23663344453888666
10122,0,0.2359761294151675
10122,0,0.23532064016679208
10122,0,0.23466697172188425
10122,0,0.2507304846671324
10122,0,0.25003401109861245
10122,0,0.24933947217889418
10122,0,0.24864686253395282
10122,0,0.24795617680469176
10122,0,0.247267409646901
10122,0,0.2465805557312151
10122,0,0.22950256909353475
10122,0,0.22886506195716386
10122,0,0.22822932567394946
10122,0,0.24385216641948765
10122,0,0.2593864525765808
10122,0,0.24249931373695977
10122,0,0.2579474181676105
10122,0,0.22507703536639068
10122,0,0.1603227295566156
10122,0,0.23981608296177082
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.015206949604101171
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.014666869514006493
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.012481604044216124
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.011610770594594826
10122,0,0.011578518454054287
10122,0,0.0
10122,0,0.0
10122,0,0.0
10122,0,0.022900806599096563
10122,0,0.022837193247432403
10122,0,0.02277375659952287
10122,0,0.022710496164524193
10122,0,0.022647411452956075
10122,0,0.03387675296504679
10122,0,0.03378265087347722
10122,0,0.03368881017660645
10122,0,0.05599205024723015
10122,0,0.05583651677432118
10122,0,0.08909026454213914
10122,0,0.05552674474067352
10122,0,0.03322350226983632
10122,0,0.011043738254510407
10122,0,0.15418285685324806
10122,0,0.17571950987401924
10122,0,0.17523140012436914
10122,0,0.13105848467635112
10122,0,0.16336804166253488
10122,0,0.19549708985616682
10122,0,0.19495404238434405
10122,0,0.20521319800981644
10122,0,0.20464316134867813
10122,0,0.2040747081227097
10122,0,0.20350783393347982
10122,0,0.1815801623532203
10122,0,0.18107577301335037
10122,0,0.18057278475497984
10122,0,0.1906636168442288
10122,0,0.19013399568632822
10122,0,0.17907218760396001
10122,0,0.18907916279359305
10122,0,0.17807872384711393
10122,0,0.17758406072531646
10122,0,0.17709077166774606
10122,0,0.17659885285755794
10122,0,0.17610830048850912
10122,0,0.17561911076493006
10122,0,0.17513127990169405
10122,0,0.17464480412418928
10122,0,0.1741596796682888
10122,0,0.17367590278032127
10122,0,0.17319346971704266
10122,0,0.17271237674560644
10122,0,0.17223262014353535
10122,0,0.17175419619869212
10122,0,0.1712771012092514
10122,0,0.17080133148367008
10122,0,0.1703268833406599
10122,0,0.1698537531091581
10122,0,0.16938193712829935
10122,0,0.1689114317473873
10122,0,0.17835059999209432
10122,0,0.16797433823329497
10122,0,0.16750774284931352
10122,0,0.16704244356362105
10122,0,0.16657843677594428
10122,0,0.1661157188960111
10122,0,0.16565428634352222
10122,0,0.1651941355481235
10122,0,0.16473526294937868
10122,0,0.1642776649967416
10122,0,0.16382133814952846
10122,0,0.1729760599872963
10122,0,0.1724955709317759
10122,0,0.1720164165680765
10122,0,0.1715385931887208
10122,0,0.16155864725783375
10122,0,0.16110987323767312
10122,0,0.160662345812013
10122,0,0.16021606151809076
10122,0,0.15977101690276269
